episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
-1904.0,-1904.0,-1904.0,10000.0,0,1,1028000,False,102,257,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-04-46,1618146286,29.885989665985107,7639.555591106415,703,285e2a0aa751,172.28.0.2,7639.555591106415,0,257,9a92d_00000,[-1904.0],[10000],12306.824,325.023,17135.422,233.435,3.737,1028000,1028000,62.40952380952382,27.599999999999994,0.0,0.7208129882812501,5e-05,9.699580729007721,-0.0255527054250706,9.719407573342323,0.513968,0.007943680480821058,0.1340405074879527,0.0
-1933.0,-1933.0,-1933.0,10000.0,1,1,1032000,False,103,258,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-05-17,1618146317,31.738402128219604,7671.293993234634,703,285e2a0aa751,172.28.0.2,7671.293993234634,0,258,9a92d_00000,[-1933.0],[10000],12477.634,320.574,17199.805,232.561,3.743,1032000,1032000,62.43695652173914,27.599999999999987,0.0,0.7208129882812501,5e-05,6.80953224003315,-0.02772226626984775,6.832044497132301,0.2152997,0.007228001006296836,0.11189655982889235,0.0
-1933.0,-1933.0,-1933.0,10000.0,0,1,1036000,False,103,259,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-05-49,1618146349,31.570078372955322,7702.86407160759,703,285e2a0aa751,172.28.0.2,7702.86407160759,0,259,9a92d_00000,[-1933.0],[10000],12756.712,313.56,17137.606,233.405,3.727,1036000,1036000,61.63333333333333,27.59999999999999,0.0,0.7208129882812501,5e-05,7.739762112498283,-0.027697049430571496,7.762810200452805,0.31084377,0.006449687120039016,0.11248426605015993,0.0
-1934.0,-1934.0,-1934.0,10000.0,1,1,1040000,False,104,260,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-06-20,1618146380,31.213316202163696,7734.077387809753,703,285e2a0aa751,172.28.0.2,7734.077387809753,0,260,9a92d_00000,[-1934.0],[10000],13071.681,306.005,17151.029,233.222,3.716,1040000,1040000,62.46818181818182,27.602272727272716,0.0,0.7208129882812501,5e-05,11.285363018512726,-0.024345720012206584,11.304818987846375,0.41061676,0.006783629301935434,0.1291166429873556,0.0
-1934.0,-1934.0,-1934.0,10000.0,0,1,1044000,False,104,261,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-06-50,1618146410,29.856090307235718,7763.933478116989,703,285e2a0aa751,172.28.0.2,7763.933478116989,0,261,9a92d_00000,[-1934.0],[10000],12893.109,310.243,17208.763,232.44,3.735,1044000,1044000,63.0720930232558,27.632558139534876,0.0,0.7208129882812501,5e-05,14.208736300468445,-0.03010683471802622,14.233415752649307,0.39337957,0.0075296373761375435,0.14587324298918247,0.0
-1934.0,-1934.0,-1934.0,10000.0,0,1,1048000,False,104,262,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-07-20,1618146440,29.904271364212036,7793.837749481201,703,285e2a0aa751,172.28.0.2,7793.837749481201,0,262,9a92d_00000,[-1934.0],[10000],12989.434,307.943,17170.669,232.955,3.816,1048000,1048000,62.204651162790704,27.672093023255822,0.0,0.7208129882812501,5e-05,10.313958406448364,-0.02689053531503305,10.335433572530746,0.39008024,0.007512868513003923,0.13213736936450005,0.0
-1850.0,-1850.0,-1850.0,10000.0,1,1,1052000,False,105,263,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-07-52,1618146472,32.212424993515015,7826.050174474716,703,285e2a0aa751,172.28.0.2,7826.050174474716,0,263,9a92d_00000,[-1850.0],[10000],13378.293,298.992,17109.337,233.79,3.994,1052000,1052000,62.08695652173913,27.700000000000006,0.0,0.7208129882812501,5e-05,8.465676292777061,-0.03330398636171594,8.494325459003448,0.33865348,0.006457780778873712,0.11750532523728907,0.0
-1850.0,-1850.0,-1850.0,10000.0,0,1,1056000,False,105,264,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-08-22,1618146502,29.858246088027954,7855.908420562744,703,285e2a0aa751,172.28.0.2,7855.908420562744,0,264,9a92d_00000,[-1850.0],[10000],13379.308,298.969,17068.249,234.353,4.161,1056000,1056000,62.61428571428572,27.700000000000003,0.0,0.7208129882812501,5e-05,14.369888573884964,-0.03083111449086573,14.395541101694107,0.4168439,0.007184158072050195,0.1404865444637835,0.0
-1864.0,-1864.0,-1864.0,10000.0,1,1,1060000,False,106,265,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-08-53,1618146533,30.502795457839966,7886.411216020584,703,285e2a0aa751,172.28.0.2,7886.411216020584,0,265,9a92d_00000,[-1864.0],[10000],13440.332,297.612,17044.352,234.682,4.077,1060000,1060000,61.98863636363637,27.602272727272716,0.0,0.7208129882812501,5e-05,12.850046753883362,-0.027324264752678573,12.872012048959732,0.5530417,0.007434878571075387,0.1344076346140355,0.0
-1864.0,-1864.0,-1864.0,10000.0,0,1,1064000,False,106,266,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-09-26,1618146566,32.89258909225464,7919.303805112839,703,285e2a0aa751,172.28.0.2,7919.303805112839,0,266,9a92d_00000,[-1864.0],[10000],13809.294,289.66,17141.364,233.354,4.035,1064000,1064000,63.02553191489361,27.599999999999987,0.0,0.7208129882812501,5e-05,12.775448083877563,-0.018110131029970944,12.788856416940689,0.60870886,0.006522830430185422,0.1168240518309176,0.0
-1864.0,-1864.0,-1864.0,10000.0,0,1,1068000,False,106,267,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-09-58,1618146598,32.06038808822632,7951.364193201065,703,285e2a0aa751,172.28.0.2,7951.364193201065,0,267,9a92d_00000,[-1864.0],[10000],14030.099,285.101,17138.326,233.395,3.86,1068000,1068000,62.02826086956521,27.602173913043465,0.0,0.7208129882812501,5e-05,9.255156248807907,-0.031154201366007328,9.279641792178154,0.33756652,0.009251700772438198,0.16117190988734365,0.0
-1826.0,-1826.0,-1826.0,10000.0,1,1,1072000,False,107,268,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-10-28,1618146628,29.75752854347229,7981.121721744537,703,285e2a0aa751,172.28.0.2,7981.121721744537,0,268,9a92d_00000,[-1826.0],[10000],13875.101,288.286,17094.941,233.987,3.852,1072000,1072000,62.85000000000001,27.602380952380948,0.0,0.7208129882812501,5e-05,12.858870536088943,-0.02884403889765963,12.88209554553032,0.7381903,0.007795714671374299,0.1204300430836156,0.0
-1826.0,-1826.0,-1826.0,10000.0,0,1,1076000,False,107,269,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-10-59,1618146659,30.903513193130493,8012.025234937668,703,285e2a0aa751,172.28.0.2,8012.025234937668,0,269,9a92d_00000,[-1826.0],[10000],13725.075,291.437,17177.216,232.867,4.347,1076000,1076000,62.179545454545455,27.606818181818177,0.0,0.7208129882812501,5e-05,15.017275929450989,-0.032159779919311404,15.04288986325264,0.6004317,0.009081158947083168,0.17482881154865026,0.0
-574.0,-574.0,-574.0,10000.0,1,1,1080000,False,108,270,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-11-27,1618146687,27.87408709526062,8039.8993220329285,703,285e2a0aa751,172.28.0.2,8039.8993220329285,0,270,9a92d_00000,[-574.0],[10000],13383.971,298.865,17183.969,232.775,4.314,1080000,1080000,62.75250000000001,27.6875,0.0,0.7208129882812501,5e-05,3.4251151382923126,-0.0075023215904366225,3.432574488222599,-0.009809218,5.95816445922992e-05,0.003758491817279719,0.0
-574.0,-574.0,-574.0,10000.0,0,1,1084000,False,108,271,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-11-54,1618146714,27.856571912765503,8067.755893945694,703,285e2a0aa751,172.28.0.2,8067.755893945694,0,271,9a92d_00000,[-574.0],[10000],13287.086,301.044,17081.277,234.175,4.245,1084000,1084000,62.86500000000001,27.7,0.0,0.36040649414062503,5e-05,0.6197601333260536,0.003029329818673432,0.6167307589203119,-0.00044512004,1.2147814261453949e-07,0.004031282674986869,0.0
-574.0,-574.0,-574.0,10000.0,0,1,1088000,False,108,272,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-12-26,1618146746,31.057045698165894,8098.81293964386,703,285e2a0aa751,172.28.0.2,8098.81293964386,0,272,9a92d_00000,[-574.0],[10000],13385.723,298.826,17097.333,233.955,4.189,1088000,1088000,62.16363636363636,27.693181818181817,0.0,0.18020324707031252,5e-05,10.524979412555695,-0.04310964437900111,10.565047770738602,0.5968039,0.0168765279231593,0.18329079868271947,0.0
-1043.0,-1043.0,-1043.0,10000.0,1,1,1092000,False,109,273,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-12-55,1618146775,29.788627862930298,8128.60156750679,703,285e2a0aa751,172.28.0.2,8128.60156750679,0,273,9a92d_00000,[-1043.0],[10000],13103.991,305.251,17136.937,233.414,3.961,1092000,1092000,62.73488372093024,27.700000000000003,0.0,0.18020324707031252,5e-05,9.655965819954872,-0.043487954419106245,9.696062862873077,0.3312809,0.018816938856616616,0.22281440580263734,0.0
-1043.0,-1043.0,-1043.0,10000.0,0,1,1096000,False,109,274,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-13-24,1618146804,28.3699049949646,8156.971472501755,703,285e2a0aa751,172.28.0.2,8156.971472501755,0,274,9a92d_00000,[-1043.0],[10000],12957.529,308.701,17134.314,233.45,3.817,1096000,1096000,62.7975,27.629999999999995,0.0,0.18020324707031252,5e-05,8.818964824080467,-0.05097303865477443,8.864783987402916,0.6433706,0.02859977202024311,0.27399890031665564,0.0
-1248.0,-1248.0,-1248.0,10000.0,1,1,1100000,False,110,275,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-13-53,1618146833,28.746779203414917,8185.71825170517,703,285e2a0aa751,172.28.0.2,8185.71825170517,0,275,9a92d_00000,[-1248.0],[10000],12806.225,312.348,17110.201,233.779,3.876,1100000,1100000,62.473170731707306,27.599999999999998,0.0,0.27030487060546876,5e-05,13.600034803152084,-0.05092834169045091,13.646974802017212,0.53325516,0.01475581803242676,0.23207595013082027,0.0
-1248.0,-1248.0,-1248.0,10000.0,0,1,1104000,False,110,276,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-14-22,1618146862,29.704472541809082,8215.422724246979,703,285e2a0aa751,172.28.0.2,8215.422724246979,0,276,9a92d_00000,[-1248.0],[10000],12558.111,318.519,17039.811,234.744,3.83,1104000,1104000,62.518604651162796,27.599999999999994,0.0,0.27030487060546876,5e-05,13.48431009054184,-0.03703471636981703,13.517001241445541,0.49035373,0.01606995014299173,0.2010736046358943,0.0
-1248.0,-1248.0,-1248.0,10000.0,0,1,1108000,False,110,277,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-14-52,1618146892,29.88621497154236,8245.308939218521,703,285e2a0aa751,172.28.0.2,8245.308939218521,0,277,9a92d_00000,[-1248.0],[10000],12379.326,323.119,17000.996,235.28,4.354,1108000,1108000,62.088095238095235,27.599999999999994,0.0,0.27030487060546876,5e-05,9.590709388256073,-0.052736558456672356,9.638078838586807,0.5290401,0.019855927472235635,0.28608730249106884,0.0
-1104.0,-1104.0,-1104.0,10000.0,1,1,1112000,False,111,278,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-15-23,1618146923,31.031970739364624,8276.340909957886,703,285e2a0aa751,172.28.0.2,8276.340909957886,0,278,9a92d_00000,[-1104.0],[10000],12550.98,318.7,16956.996,235.891,4.32,1112000,1112000,62.70222222222223,27.59999999999999,0.0,0.27030487060546876,5e-05,10.31013235449791,-0.04419420991325751,10.349722608923912,0.45200795,0.017032806179486215,0.251642778981477,0.0
-1104.0,-1104.0,-1104.0,10000.0,0,1,1116000,False,111,279,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-15-53,1618146953,29.525601148605347,8305.866511106491,703,285e2a0aa751,172.28.0.2,8305.866511106491,0,279,9a92d_00000,[-1104.0],[10000],12437.978,321.596,16933.282,236.221,3.809,1116000,1116000,62.328571428571436,27.700000000000003,0.0,0.27030487060546876,5e-05,9.499778866767883,-0.035062715760432184,9.530912593007088,0.54073286,0.014535074529703707,0.1881113536655903,0.0
-827.0,-827.0,-827.0,10000.0,1,1,1120000,False,112,280,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-16-22,1618146982,28.667258739471436,8334.533769845963,703,285e2a0aa751,172.28.0.2,8334.533769845963,0,280,9a92d_00000,[-827.0],[10000],12491.821,320.21,16958.746,235.866,3.823,1120000,1120000,62.712195121951225,27.700000000000003,0.0,0.27030487060546876,5e-05,5.817256420850754,-0.04099980992032215,5.853449046611786,0.5633844,0.017783847637474537,0.285151035990566,0.0
-827.0,-827.0,-827.0,10000.0,0,1,1124000,False,112,281,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-16-50,1618147010,28.417442560195923,8362.951212406158,703,285e2a0aa751,172.28.0.2,8362.951212406158,0,281,9a92d_00000,[-827.0],[10000],12504.99,319.872,17001.322,235.276,3.931,1124000,1124000,63.26500000000001,27.7,0.0,0.27030487060546876,5e-05,1.3276854660362005,-0.04056767193833366,1.3623535633087158,0.69569993,0.021825680712936446,0.38854990247637033,0.0
-827.0,-827.0,-827.0,10000.0,0,1,1128000,False,112,282,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-17-20,1618147040,30.367834329605103,8393.319046735764,703,285e2a0aa751,172.28.0.2,8393.319046735764,0,282,9a92d_00000,[-827.0],[10000],12457.293,321.097,16981.191,235.555,3.889,1128000,1128000,62.60681818181819,27.700000000000003,0.0,0.40545730590820317,5e-05,7.573867648839951,-0.04379256337415427,7.612091585993767,0.67604357,0.013734247462707572,0.29586962098255754,0.0
-535.0,-535.0,-535.0,10000.0,1,1,1132000,False,113,283,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-17-50,1618147070,29.778397798538208,8423.097444534302,703,285e2a0aa751,172.28.0.2,8423.097444534302,0,283,9a92d_00000,[-535.0],[10000],12470.689,320.752,16966.639,235.757,3.965,1132000,1132000,62.642857142857146,27.700000000000003,0.0,0.40545730590820317,5e-05,7.87138095498085,-0.04984763101674616,7.914693549275398,0.5514789,0.016117732040584087,0.34569545928388834,0.0
-535.0,-535.0,-535.0,10000.0,0,1,1136000,False,113,284,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-18-20,1618147100,29.73164677619934,8452.829091310501,703,285e2a0aa751,172.28.0.2,8452.829091310501,0,284,9a92d_00000,[-535.0],[10000],12526.546,319.322,17046.752,234.649,4.021,1136000,1136000,62.80232558139535,27.60232558139534,0.0,0.40545730590820317,5e-05,6.520199865102768,-0.047081542550586164,6.560659825801849,0.57311106,0.0163310730131343,0.3251799074932933,0.0
-707.0,-707.0,-707.0,10000.0,1,1,1140000,False,114,285,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-18-50,1618147130,29.699986696243286,8482.529078006744,703,285e2a0aa751,172.28.0.2,8482.529078006744,0,285,9a92d_00000,[-707.0],[10000],12610.808,317.188,17057.535,234.5,3.965,1140000,1140000,62.52142857142857,27.599999999999994,0.0,0.40545730590820317,5e-05,5.9733335971832275,-0.045872610702645034,6.013321042060852,0.48107618,0.014515032758936286,0.3814657302573323,0.0
-707.0,-707.0,-707.0,10000.0,0,1,1144000,False,114,286,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-19-18,1618147158,27.815715074539185,8510.344793081284,703,285e2a0aa751,172.28.0.2,8510.344793081284,0,286,9a92d_00000,[-707.0],[10000],12464.654,320.907,17014.577,235.093,3.983,1144000,1144000,62.919999999999995,27.7,0.0,0.40545730590820317,5e-05,5.854752704501152,-0.02438566117780283,5.875087291002274,0.34453124,0.009991198487114161,0.3007262432947755,0.0
-707.0,-707.0,-707.0,10000.0,0,1,1148000,False,114,287,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-19-47,1618147187,28.956023693084717,8539.300816774368,703,285e2a0aa751,172.28.0.2,8539.300816774368,0,287,9a92d_00000,[-707.0],[10000],12280.903,325.709,17105.508,233.843,3.39,1148000,1148000,63.3439024390244,27.700000000000003,0.0,0.40545730590820317,5e-05,5.944627612829208,-0.027862785442266613,5.967805743217468,0.30265373,0.011553999676834792,0.16501407092437148,0.0
-235.0,-235.0,-235.0,10000.0,1,1,1152000,False,115,288,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-20-16,1618147216,28.93655228614807,8568.237369060516,703,285e2a0aa751,172.28.0.2,8568.237369060516,0,288,9a92d_00000,[-235.0],[10000],12059.792,331.681,17116.798,233.689,3.454,1152000,1152000,63.064285714285724,27.700000000000003,0.0,0.40545730590820317,5e-05,2.5918196961283684,-0.05662173865130171,2.6398638486862183,0.5278786,0.02115542540559545,0.49254577700048685,0.0
-235.0,-235.0,-235.0,10000.0,0,1,1156000,False,115,289,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-20-45,1618147245,29.0213942527771,8597.258763313293,703,285e2a0aa751,172.28.0.2,8597.258763313293,0,289,9a92d_00000,[-235.0],[10000],11968.99,334.197,17156.744,233.144,3.499,1156000,1156000,63.24146341463414,27.700000000000003,0.0,0.6081859588623048,5e-05,1.7862726524472237,-0.03453165659448132,1.8117827884852886,0.5715876,0.014833502165856771,0.25591453863307834,0.0
-109.0,-109.0,-109.0,10000.0,1,1,1160000,False,116,290,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-21-13,1618147273,28.40656352043152,8625.665326833725,703,285e2a0aa751,172.28.0.2,8625.665326833725,0,290,9a92d_00000,[-109.0],[10000],11946.712,334.82,17153.336,233.191,3.508,1160000,1160000,62.719512195121965,27.700000000000003,0.0,0.6081859588623048,5e-05,0.5991255198605359,-0.04525808058679104,0.6362056504003704,0.75130904,0.013446461001876742,0.4578298218548298,0.0
-109.0,-109.0,-109.0,10000.0,0,1,1164000,False,116,291,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-21-42,1618147302,29.327176332473755,8654.992503166199,703,285e2a0aa751,172.28.0.2,8654.992503166199,0,291,9a92d_00000,[-109.0],[10000],12032.975,332.42,17158.533,233.12,3.523,1164000,1164000,63.35714285714285,27.700000000000003,0.0,0.6081859588623048,5e-05,1.5162970572710037,-0.062311299610883,1.5693383812904358,0.63382053,0.015242026667692699,0.45664970949292183,0.0
-109.0,-109.0,-109.0,10000.0,0,1,1168000,False,116,292,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-22-12,1618147332,29.120450973510742,8684.11295413971,703,285e2a0aa751,172.28.0.2,8684.11295413971,0,292,9a92d_00000,[-109.0],[10000],11889.111,336.442,17176.858,232.871,3.786,1168000,1168000,62.31219512195123,27.700000000000003,0.0,0.6081859588623048,5e-05,2.3858547173440456,-0.05619175569154322,2.4316904321312904,0.65766835,0.01702770052361302,0.3990618586540222,0.0
-302.0,-302.0,-302.0,10000.0,1,1,1172000,False,117,293,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-22-40,1618147360,28.601922273635864,8712.714876413345,703,285e2a0aa751,172.28.0.2,8712.714876413345,0,293,9a92d_00000,[-302.0],[10000],11768.799,339.882,17179.186,232.84,3.912,1172000,1172000,62.6170731707317,27.700000000000003,0.0,0.6081859588623048,5e-05,1.5899974517524242,-0.060475427337223664,1.6397377364337444,0.5751177,0.01765108303516172,0.5497452728450298,0.0
-302.0,-302.0,-302.0,10000.0,0,1,1176000,False,117,294,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-23-09,1618147389,28.49539828300476,8741.21027469635,703,285e2a0aa751,172.28.0.2,8741.21027469635,0,294,9a92d_00000,[-302.0],[10000],11739.35,340.734,17085.488,234.117,3.888,1176000,1176000,62.84878048780487,27.69756097560976,0.0,0.6081859588623048,5e-05,1.7623393051326275,-0.05684497038600966,1.8104661889374256,0.5923709,0.014334549545310438,0.5111111355945468,0.0
-209.0,-209.0,-209.0,10000.0,1,1,1180000,False,118,295,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-23-38,1618147418,29.107413291931152,8770.317687988281,703,285e2a0aa751,172.28.0.2,8770.317687988281,0,295,9a92d_00000,[-209.0],[10000],11619.548,344.247,17146.392,233.285,3.932,1180000,1180000,62.98292682926829,27.700000000000003,0.0,0.6081859588623048,5e-05,0.9496225845068693,-0.04205757466843352,0.983754102140665,0.6012362,0.013032309914706275,0.4934792472049594,0.0
-209.0,-209.0,-209.0,10000.0,0,1,1184000,False,118,296,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-24-07,1618147447,29.25578284263611,8799.573470830917,703,285e2a0aa751,172.28.0.2,8799.573470830917,0,296,9a92d_00000,[-209.0],[10000],11651.72,343.297,17257.913,231.778,3.94,1184000,1184000,63.08571428571428,27.700000000000003,0.0,0.6081859588623048,5e-05,1.258527023717761,-0.06067329703364521,1.3098439704626799,0.73768413,0.015383991383714601,0.5790467280894518,0.0
-209.0,-209.0,-209.0,10000.0,0,1,1188000,False,118,297,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-24-36,1618147476,28.858237981796265,8828.431708812714,703,285e2a0aa751,172.28.0.2,8828.431708812714,0,297,9a92d_00000,[-209.0],[10000],11702.053,341.82,17197.47,232.592,3.922,1188000,1188000,63.31219512195123,27.700000000000003,0.0,0.6081859588623048,5e-05,1.1004724185913801,-0.062305870291311294,1.153726963326335,0.57071954,0.014882486342685297,0.5198458824306726,0.0
-213.0,-213.0,-213.0,10000.0,1,1,1192000,False,119,298,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-25-05,1618147505,28.78157114982605,8857.21327996254,703,285e2a0aa751,172.28.0.2,8857.21327996254,0,298,9a92d_00000,[-213.0],[10000],11714.116,341.468,17170.529,232.957,3.891,1192000,1192000,62.8780487804878,27.700000000000003,0.0,0.6081859588623048,5e-05,0.6413601245731115,-0.0578117732075043,0.6909372555091977,0.5080106,0.01353966980241239,0.5496200481429696,0.0
-213.0,-213.0,-213.0,10000.0,0,1,1196000,False,119,299,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-25-34,1618147534,28.781967401504517,8885.995247364044,703,285e2a0aa751,172.28.0.2,8885.995247364044,0,299,9a92d_00000,[-213.0],[10000],11711.252,341.552,17149.85,233.238,3.858,1196000,1196000,63.25853658536585,27.700000000000003,0.0,0.6081859588623048,5e-05,0.4811211887281388,-0.05572561948793009,0.5271903919056058,0.53768164,0.01587741047842428,0.6058497373014688,0.0
-138.0,-138.0,-138.0,10000.0,1,1,1200000,False,120,300,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-26-03,1618147563,29.24668312072754,8915.241930484772,703,285e2a0aa751,172.28.0.2,8915.241930484772,0,300,9a92d_00000,[-138.0],[10000],11795.787,339.104,17149.511,233.243,3.853,1200000,1200000,62.58571428571428,27.700000000000003,0.0,0.6081859588623048,5e-05,0.9383793259039521,-0.048494295129785314,0.9790010638535023,0.50364166,0.012944323854753748,0.5469685178250074,0.0
-138.0,-138.0,-138.0,10000.0,0,1,1204000,False,120,301,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-26-32,1618147592,28.68698287010193,8943.928913354874,703,285e2a0aa751,172.28.0.2,8943.928913354874,0,301,9a92d_00000,[-138.0],[10000],11732.231,340.941,17148.956,233.25,3.857,1204000,1204000,63.007317073170725,27.700000000000003,0.0,0.6081859588623048,5e-05,0.4304505097679794,-0.05233166497782804,0.4747343622148037,0.58764046,0.013232501893071458,0.5533888917416334,0.0
-138.0,-138.0,-138.0,10000.0,0,1,1208000,False,120,302,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-27-01,1618147621,28.80454993247986,8972.733463287354,703,285e2a0aa751,172.28.0.2,8972.733463287354,0,302,9a92d_00000,[-138.0],[10000],11722.6,341.221,17127.727,233.539,3.672,1208000,1208000,63.892682926829266,27.700000000000003,0.0,0.6081859588623048,5e-05,0.15711746976012364,-0.03663564290036447,0.18610194232314825,0.49758172,0.012580315989907831,0.5322545748203993,0.0
-58.0,-58.0,-58.0,10000.0,1,1,1212000,False,121,303,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-27-29,1618147649,28.17743444442749,9000.910897731781,703,285e2a0aa751,172.28.0.2,9000.910897731781,0,303,9a92d_00000,[-58.0],[10000],11708.752,341.625,17099.66,233.923,3.517,1212000,1212000,62.917073170731705,27.700000000000003,0.0,0.6081859588623048,5e-05,0.03497811168199405,-0.028175853833090514,0.05549413792323321,0.42157787,0.012594543397426605,0.5533324629068375,0.0
-58.0,-58.0,-58.0,10000.0,0,1,1216000,False,121,304,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-27-58,1618147678,28.755088567733765,9029.665986299515,703,285e2a0aa751,172.28.0.2,9029.665986299515,0,304,9a92d_00000,[-58.0],[10000],11672.742,342.679,17160.838,233.089,3.63,1216000,1216000,63.056097560975616,27.700000000000003,0.0,0.6081859588623048,5e-05,0.0685274152783677,-0.030519217427354306,0.09227946144528687,0.22027674,0.011126814548333641,0.2995866322889924,0.0
-19.0,-19.0,-19.0,10000.0,1,1,1220000,False,122,305,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-28-26,1618147706,28.69593644142151,9058.361922740936,703,285e2a0aa751,172.28.0.2,9058.361922740936,0,305,9a92d_00000,[-19.0],[10000],11684.211,342.342,17107.0,233.822,3.797,1220000,1220000,62.37073170731707,27.700000000000003,0.0,0.6081859588623048,5e-05,0.09152305714087561,-0.053824862552573904,0.13489970052614808,0.5441468,0.017179317714180797,0.42785139940679073,0.0
-19.0,-19.0,-19.0,10000.0,0,1,1224000,False,122,306,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-28-56,1618147736,29.185386180877686,9087.547308921814,703,285e2a0aa751,172.28.0.2,9087.547308921814,0,306,9a92d_00000,[-19.0],[10000],11724.253,341.173,17060.288,234.463,3.8,1224000,1224000,63.62439024390245,27.700000000000003,0.0,0.6081859588623048,5e-05,0.14550935087027028,-0.06418492645025253,0.19921373878605664,0.69384885,0.017232467915164307,0.5668958369642496,0.0
-19.0,-19.0,-19.0,10000.0,0,1,1228000,False,122,307,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_13-29-25,1618147765,28.9495267868042,9116.496835708618,703,285e2a0aa751,172.28.0.2,9116.496835708618,0,307,9a92d_00000,[-19.0],[10000],11734.942,340.862,17059.177,234.478,3.868,1228000,1228000,63.11666666666667,27.62142857142857,0.0,0.6081859588623048,5e-05,0.17869431525468826,-0.04729380729258992,0.2156940558925271,0.5817316,0.016925853706197813,0.5663076732307673,0.0
