episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
1493.0,1493.0,1493.0,10000.0,0,1,124000,False,12,31,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-07-54,1618139274,18.419941902160645,626.7620129585266,751,185d2eeac0d1,172.28.0.2,626.7620129585266,0,31,a4e1f_00000,[1493.0],[10000],8656.775,462.066,11597.409,344.905,2.832,124000,124000,56.87777777777777,27.0,0.0,0.45000000000000007,5e-05,8.409222945570946,-0.0379406837746501,8.441790282726288,0.54645795,0.011940884200157598,0.4850904131308198,0.0
1493.0,1493.0,1493.0,10000.0,0,1,128000,False,12,32,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-08-13,1618139293,18.761778354644775,645.5237913131714,751,185d2eeac0d1,172.28.0.2,645.5237913131714,0,32,a4e1f_00000,[1493.0],[10000],8658.913,461.952,11590.605,345.107,2.871,128000,128000,57.73461538461538,27.0,0.0,0.45000000000000007,5e-05,7.1482298374176025,-0.04662964295130223,7.189356237649918,0.67071116,0.012229338113684207,0.5555558102205396,0.0
674.0,674.0,674.0,10000.0,1,1,132000,False,13,33,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-08-32,1618139312,18.975364208221436,664.4991555213928,751,185d2eeac0d1,172.28.0.2,664.4991555213928,0,33,a4e1f_00000,[674.0],[10000],8482.003,471.587,11573.371,345.621,2.84,132000,132000,57.40357142857142,27.0,0.0,0.45000000000000007,5e-05,9.276133805513382,-0.04912534455070272,9.31979125738144,0.70587677,0.012150529393693432,0.5133488774299622,0.0
674.0,674.0,674.0,10000.0,0,1,136000,False,13,34,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-08-52,1618139332,20.31629228591919,684.815447807312,751,185d2eeac0d1,172.28.0.2,684.815447807312,0,34,a4e1f_00000,[674.0],[10000],8424.485,474.806,11565.403,345.859,2.858,136000,136000,56.93448275862069,27.0,0.0,0.45000000000000007,5e-05,10.743702411651611,-0.04543149837991223,10.781196027994156,0.5563713,0.017640165257034823,0.37638827692717314,0.0
1447.0,1447.0,1447.0,10000.0,1,1,140000,False,14,35,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-09-11,1618139351,18.837940454483032,703.653388261795,751,185d2eeac0d1,172.28.0.2,703.653388261795,0,35,a4e1f_00000,[1447.0],[10000],8384.074,477.095,11576.988,345.513,2.833,140000,140000,57.67307692307692,27.0,0.0,0.45000000000000007,5e-05,8.733569383621216,-0.03543882945086807,8.76477062702179,0.5466356,0.009416900647920556,0.3710083346813917,0.0
1447.0,1447.0,1447.0,10000.0,0,1,144000,False,14,36,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-09-30,1618139370,19.31242871284485,722.9658169746399,751,185d2eeac0d1,172.28.0.2,722.9658169746399,0,36,a4e1f_00000,[1447.0],[10000],8256.931,484.441,11582.609,345.345,2.898,144000,144000,57.575,27.0,0.0,0.45000000000000007,5e-05,9.249800682067871,-0.04451425391016528,9.28944006562233,0.38980445,0.010832859697984532,0.37496137898415327,0.0
1447.0,1447.0,1447.0,10000.0,0,1,148000,False,14,37,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-09-49,1618139389,18.890249490737915,741.8560664653778,751,185d2eeac0d1,172.28.0.2,741.8560664653778,0,37,a4e1f_00000,[1447.0],[10000],8055.667,496.545,11593.274,345.028,2.878,148000,148000,56.907407407407405,27.0,0.0,0.45000000000000007,5e-05,8.648575231432915,-0.04041709814919159,8.68429060280323,0.5482133,0.010448254601215012,0.40049564093351364,0.0
1210.0,1210.0,1210.0,10000.0,1,1,152000,False,15,38,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-10-08,1618139408,18.878747940063477,760.7348144054413,751,185d2eeac0d1,172.28.0.2,760.7348144054413,0,38,a4e1f_00000,[1210.0],[10000],7866.975,508.455,11591.214,345.089,2.87,152000,152000,57.92962962962962,27.0,0.0,0.45000000000000007,5e-05,9.583362817764282,-0.03535950224613771,9.613921135663986,0.5615575,0.010669547409634106,0.485761777497828,0.0
1210.0,1210.0,1210.0,10000.0,0,1,156000,False,15,39,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-10-27,1618139427,18.73777961730957,779.4725940227509,751,185d2eeac0d1,172.28.0.2,779.4725940227509,0,39,a4e1f_00000,[1210.0],[10000],7456.147,536.47,11601.348,344.788,2.909,156000,156000,56.800000000000004,27.0,0.0,0.45000000000000007,5e-05,6.692988492548466,-0.0394631409435533,6.726637482643127,0.69714856,0.012920295266667381,0.5009061824530363,0.0
920.0,920.0,920.0,10000.0,1,1,160000,False,16,40,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-10-47,1618139447,19.560718774795532,799.0333127975464,751,185d2eeac0d1,172.28.0.2,799.0333127975464,0,40,a4e1f_00000,[920.0],[10000],7451.439,536.809,11607.396,344.608,2.916,160000,160000,57.50714285714286,27.0,0.0,0.45000000000000007,5e-05,11.011216789484024,-0.036729236715473235,11.043481200933456,0.3832923,0.009921934644808061,0.29670651024207473,0.0
920.0,920.0,920.0,10000.0,0,1,164000,False,16,41,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-11-09,1618139469,22.061232805252075,821.0945456027985,751,185d2eeac0d1,172.28.0.2,821.0945456027985,0,41,a4e1f_00000,[920.0],[10000],7767.274,514.981,11655.527,343.185,2.956,164000,164000,57.71290322580646,27.0,0.0,0.45000000000000007,5e-05,8.604314789175987,-0.039866412756964564,8.639684349298477,0.35819638,0.009993102779844776,0.30116829089820385,0.0
920.0,920.0,920.0,10000.0,0,1,168000,False,16,42,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-11-29,1618139489,20.711116790771484,841.80566239357,751,185d2eeac0d1,172.28.0.2,841.80566239357,0,42,a4e1f_00000,[920.0],[10000],7909.981,505.69,11707.649,341.657,2.991,168000,168000,58.013333333333335,27.0,0.0,0.45000000000000007,5e-05,8.104790657758713,-0.03729774721432477,8.137329950928688,0.29774255,0.010574208994512446,0.3179331999272108,0.0
1588.0,1588.0,1588.0,10000.0,1,1,172000,False,17,43,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-11-51,1618139511,21.6501247882843,863.4557871818542,751,185d2eeac0d1,172.28.0.2,863.4557871818542,0,43,a4e1f_00000,[1588.0],[10000],8168.496,489.686,11716.853,341.389,3.026,172000,172000,57.41612903225807,27.0,0.0,0.45000000000000007,5e-05,11.017791509628296,-0.03893453045748174,11.051745891571045,0.46310037,0.011066985316574574,0.31141367694363,0.0
1588.0,1588.0,1588.0,10000.0,0,1,176000,False,17,44,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-12-10,1618139530,18.965495586395264,882.4212827682495,751,185d2eeac0d1,172.28.0.2,882.4212827682495,0,44,a4e1f_00000,[1588.0],[10000],8031.999,498.008,11718.489,341.341,2.973,176000,176000,57.48888888888889,27.0,0.0,0.45000000000000007,5e-05,10.149349361658096,-0.038948215573327616,10.182623505592346,0.30848557,0.01260929016279988,0.3219340480864048,0.0
1496.0,1496.0,1496.0,10000.0,1,1,180000,False,18,45,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-12-29,1618139549,18.821411609649658,901.2426943778992,751,185d2eeac0d1,172.28.0.2,901.2426943778992,0,45,a4e1f_00000,[1496.0],[10000],8017.721,498.895,11731.094,340.974,2.976,180000,180000,57.085185185185175,27.0,0.0,0.45000000000000007,5e-05,11.476451575756073,-0.03721241420134902,11.508957117795944,0.51512384,0.010459624245413579,0.3534113857895136,0.0
1496.0,1496.0,1496.0,10000.0,0,1,184000,False,18,46,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-12-48,1618139568,19.390955924987793,920.633650302887,751,185d2eeac0d1,172.28.0.2,920.633650302887,0,46,a4e1f_00000,[1496.0],[10000],8034.715,497.84,11722.283,341.23,2.928,184000,184000,57.577777777777776,27.0,0.0,0.45000000000000007,5e-05,13.886720299720764,-0.03941941724042408,13.921458661556244,0.5405511,0.010402296989923343,0.3709282800555229,0.0
